,Country,City,Latitude,Longitude,elevation
299,GTM,Baja Verapaz,15.1170798,-90.4109616,1303.5
751,GUY,Demerara-Mahaica,6.4547884,-58.1280676,11
895,GUY,Essequibo Islands-West Demerara,6.7872134,-58.1914959,35
717,GUY,Cuyuni-Mazaruni,6.188854,-59.849737,144
838,GUY,East Berbice-Corentyne,3.8972611,-58.1383925,219
2222,GUY,Pomeroon-Supenaam,7.2049548,-58.8295641,42
326,GUY,Barina-Waini,,,49
2986,GUY,Upper Takutu-Upper Essequibo,2.8449628,-58.9784823,208
1636,GUY,Mahaica-Berbice,6.2766898,-57.82391,9
2232,GUY,Potaro-Siparuni,4.8622287,-59.4193612,290
2983,GUY,Upper Demerara-Berbice,5.5612677,-58.154152,72
2562,HND,Santa Bárbara,15.0960558,-88.3673692,631
1529,HND,Lempira,14.4556602,-88.6188558,1063
233,HND,Atlántida,15.8172492,-87.1146935,138
695,HND,Copán,14.8958685,-88.9255812,887
682,HND,Comayagua,14.4527976,-87.6379227,865
3174,HND,Yoro,15.2994474,-87.2916981,664
347,HND,Bay Islands,16.3217674,-86.1786833,8
867,HND,El Paraíso,13.9619941,-86.5627921,797
933,HND,Francisco Morazán,14.3430478,-87.1141957,997
677,HND,Colón,15.7149552,-85.7023584,260
2070,HND,Olancho,14.8211028,-85.9549881,634
2052,HND,Ocotepeque,14.4759433,-89.0365633,1301.5
3023,HND,Valle,13.5110996,-87.5472925,71
700,HND,Cortés,15.4784073,-88.0343858,208
644,HND,Choluteca,13.3714203,-87.0713958,188
1197,HND,Intibucá,14.2557426,-88.2260351,1249
1016,HND,Gracias a Dios,15.4333305,-84.148687,39
1325,HRV,Karlovac,45.4892522,15.5486303,252
1438,HRV,Krapina-Zagorje,46.2247136,15.6792916,225
2746,HRV,Split-Dalmatia,43.5160032,16.4443708,412
3187,HRV,Zagreb County,45.7017634,16.2347136,131
1422,HRV,Koprivnica-Kri?evci,,,
2243,HRV,Primorje-Gorski Kotar,45.4225937,14.6172032,505
3185,HRV,Zadar County,44.1294135,15.5432324,169
2211,HRV,Po?ega-Slavonia,,,
2096,HRV,Osijek-Baranja,45.5270033,18.7760798,90
1729,HRV,Me?imurje,,,
821,HRV,Dubrovnik-Neretva,42.6420614,18.1028722,148
3030,HRV,Vara?din,,,
3065,HRV,Virovitica-Podravina,45.8349096,17.3845292,116
454,HRV,Brod-Posavina,45.1542669,18.0117761,96
401,HRV,Bjelovar-Bilogora,45.8960587,16.8400759,149
1546,HRV,Lika-Senj,44.66818,15.3324696,714
1213,HRV,Istria,45.1934345,13.9150536,193
2663,HRV,Sisak-Moslavina,45.4876303,16.3728187,139
3077,HRV,Vukovar-Syrmia,,,84
665,HRV,City of Zagreb,45.8130967,15.9772795,147
20,HRV,?ibenik-Knin,,,
2764,HTI,Sud Department,18.2612839,-73.8444985,192.5
592,HTI,Centre Department,18.9908235,-71.9943985,346
1957,HTI,Nord-Est Department,19.5178468,-71.8728225,157
827,HTI,Département de l'Ouest,18.7668687,-72.4387315,394
828,HTI,Département de la Grande-Anse,18.5163436,-74.0986136,274
829,HTI,Département des Nippes,18.4420426,-73.3913782,243
830,HTI,Département du Nord,19.6258245,-72.2699286,328
214,HTI,Artibonite Department,19.3366225,-72.4924346,312
831,HTI,Département du Sud-Est,18.2973566,-72.3745698,449.5
1958,HTI,Nord-Ouest Department,19.8469434,-73.0589966,213
484,HUN,Bács-Kiskun,46.5809294,19.5128532,103
1124,HUN,Heves,47.7884409,20.1714412,149
2785,HUN,Szabolcs-Szatmár-Bereg,48.0297821,22.0040108,111
3192,HUN,Zala,46.6713343,16.8894692,180
1264,HUN,Jász-Nagykun-Szolnok,47.2971598,20.453178,83
1418,HUN,Komárom-Esztergom,47.6511599,18.2551911,180
2688,HUN,Somogy,46.439656,17.6212956,153
435,HUN,Borsod-Abaúj-Zemplén,48.2397936,21.1353474,174
487,HUN,Békés,46.7862993,20.9820736,84
323,HUN,Baranya,45.9714436,18.1669246,134
2169,HUN,Pest,47.4942216,19.0529846,126
3050,HUN,Veszprém,47.0933824,17.9080406,186
1084,HUN,Hajdú-Bihar,47.4407848,21.4752281,89
3036,HUN,Vas,47.1371935,16.780898,192
918,HUN,Fejér,47.0939434,18.6088562,137
2043,HUN,Nógrád,47.9873616,19.5472495,234
1062,HUN,Gy?r-Moson-Sopron,47.687609,17.6346815,
2913,HUN,Tolna,46.4883447,18.5050005,133.5
708,HUN,Csongrád-Csanád,46.4515164,20.2277606,80
2745,IDN,Special Region of Yogyakarta,-7.9778384,110.3672257,178
2725,IDN,South Sulawesi,-3.6446718,119.9471906,319
315,IDN,Bangka-Belitung Islands,-2.7052886,106.3585607,21
841,IDN,East Java,-7.6977397,112.4914199,121
319,IDN,Banten,-6.4453801,106.1375586,53
587,IDN,Central Sulawesi,-1.6937786,120.8088555,453
2726,IDN,South Sumatra,-3.2193103,104.4075059,33
46,IDN,Aceh,4.3685491,97.0253024,320
1654,IDN,Maluku,-3.4593849,126.656549,106
2715,IDN,South Kalimantan,-2.9285686,115.3700718,31
2730,IDN,Southeast Sulawesi,-3.5491199,121.7279646,184
2132,IDN,Papua,-2.4749149,138.08485,76
1012,IDN,Gorontalo,0.7186174,122.4555927,315
3109,IDN,West Java,-6.8891904,107.6404716,287
842,IDN,East Kalimantan,0.7884397,116.2419977,103
3120,IDN,West Sumatra,-0.5827529,100.6133379,295
3114,IDN,West Nusa Tenggara,-8.7892855,117.146169,203
3115,IDN,West Papua,-2.8553556,133.4738171,139
1984,IDN,North Kalimantan,3.0235817,116.2049306,590
368,IDN,Bengkulu,-4.0035184,101.8393474,256
1231,IDN,Jambi,-1.7069965,102.7140041,71
845,IDN,East Nusa Tenggara,-8.5656787,120.6978581,312
302,IDN,Bali,-8.2271303,115.1919203,257
579,IDN,Central Java,-7.3032412,110.0044145,127
1226,IDN,Jakarta Special Capital Region,-6.1726007,106.8785732,9
1995,IDN,North Sulawesi,0.6555692,124.090151,312
1996,IDN,North Sumatra,2.1923519,99.3812201,175.5
1517,IDN,Lampung,-4.8555039,105.0272986,48
2377,IDN,Riau,1.0498079,101.6548433,28
2378,IDN,Riau Islands,-0.1547846,104.5803745,15
3119,IDN,West Sulawesi,-2.4974546,119.3918955,442
580,IDN,Central Kalimantan,-1.499583,113.2903307,57
1990,IDN,North Maluku,0.6301215,127.9720219,168
3110,IDN,West Kalimantan,-0.1322387,111.0968901,60
1244,IND,Jh?rkhand,,,
1670,IND,Manipur,24.7208818,93.9229386,933
1097,IND,Hary?na,,,
723,IND,D?dra and Nagar Haveli and Dam?n and Diu,,,
1233,IND,Jammu and Kashm?r,,,
383,IND,Bih?r,,,
2648,IND,Sikkim,27.601029,88.4541364,4475
1513,IND,Lakshadweep,10.3337313,72.9205386,0
622,IND,Chhatt?sgarh,,,
610,IND,Chand?garh,31.8273437,76.2040168,
3105,IND,West Bengal,22.9964948,87.6855882,32
2313,IND,R?jasth?n,,,
1502,IND,Lad?kh,24.9300449,81.6939122,
1623,IND,Madhya Pradesh,23.8143419,77.5340719,420
1634,IND,Mah?r?shtra,,,
162,IND,Andaman and Nicobar Islands,12.6112387,92.8316541,37
163,IND,Andhra Pradesh,15.9240905,80.1863809,182
2055,IND,Odisha,20.5431241,84.6897321,239
2937,IND,Tripura,23.7750823,91.7025091,66
1004,IND,Goa,15.3004543,74.0855134,60
2829,IND,Tamil N?du,9.9565866,78.1544807,
1731,IND,Megh?laya,,,
1129,IND,Him?chal Pradesh,,,
1851,IND,N?g?land,26.1630556,94.5884911,
1327,IND,Karn?taka,,,
2862,IND,Telang?na,31.9783561,77.008026,
1052,IND,Gujar?t,24.8631947,80.3420832,
748,IND,Delhi,28.6328027,77.2197713,215
217,IND,Arun?chal Pradesh,,,
1356,IND,Kerala,10.3528744,76.5120396,86
225,IND,Assam,26.4073841,93.2551303,95
2997,IND,Uttar Pradesh,27.1303344,80.859666,138
1773,IND,Mizoram,23.2146169,92.8687612,559
2269,IND,Puducherry,10.9156489,79.8069488,6
2998,IND,Uttar?khand,26.8577354,80.9760319,
690,IRL,Connacht,53.7210278,-8.925256,63
1528,IRL,Leinster,53.118465,-6.9918183,81
2976,IRL,Ulster,54.0934659,-7.1989794,103
1832,IRL,Munster,52.3076216,-8.5708973,96
3170,IRN,Yazd,,,1496
202,IRN,Ardabil,,,1374
1382,IRN,Khuzestan,,,69
128,IRN,Alborz,,,1778.5
1203,IRN,Isfahan,,,1528
1089,IRN,Hamadan,,,1858
1987,IRN,North Khorasan,,,1260
993,IRN,Gilan,,,529
1412,IRN,Kohgiluyeh and Boyer-Ahmad,,,1612
1573,IRN,Lorestan,,,1705
913,IRN,Fars,35.297447,46.9996932,1568
480,IRN,Bushehr,,,137
2664,IRN,Sistan and Baluchestan,,,931
1360,IRN,Kermanshah,,,1464
1359,IRN,Kerman,,,1385
2335,IRN,Razavi Khorasan,,,1152
1688,IRN,Markazi,,,1849
1455,IRN,Kurdistan,35.297447,46.9996932,1857
2294,IRN,Qom,,,896.5
2718,IRN,South Khorasan,,,1081
3103,IRN,West Azerbaijan,,,1619
606,IRN,Chaharmahal and Bakhtiari,,,2265
2611,IRN,Semnan,,,926
3197,IRN,Zanjan,,,1807
1007,IRN,Golestan,,,170
1144,IRN,Hormozgan,,,409
1725,IRN,Mazandaran,,,22
1180,IRN,Ilam,,,790
2859,IRN,Tehran,,,1398
837,IRN,East Azerbaijan,,,1654
2289,IRN,Qazvin,,,1562.5
1724,IRN,Mazandaran,,,1163
282,IRQ,Babil,32.6319335,44.5629362,29
807,IRQ,Dohuk,36.8542598,42.9924528,898
121,IRQ,Al-Sulaimaniyah,,,799
772,IRQ,Dhi Qar,31.2857941,46.3068347,7
1323,IRQ,Karbala,32.5984057,44.0157931,57
798,IRQ,Diyala,34.0228719,45.1046224,65
2515,IRQ,Salah al-Din,34.376222,43.6446504,115
1941,IRQ,Ninawa,36.0367935,42.3168623,289
3099,IRQ,Wasit,32.6944827,45.6848009,22
1723,IRQ,Maysan,32.0182542,47.0695957,9
1398,IRQ,Kirkuk,35.4719308,44.3953896,226
883,IRQ,Erbil,36.1911744,44.0094145,616
115,IRQ,Al-Anbar,32.7889443,41.6093983,353
119,IRQ,Al-Qadisiyah,31.9599617,45.1197814,19
116,IRQ,Al-Basrah,30.4952371,47.8090981,8
287,IRQ,Baghdad,33.3061701,44.3872213,37
155,IRQ,An-Najaf,32.0010227,44.3299926,273
118,IRQ,Al-Muthanna,30.5923739,45.2916041,224
2005,ISL,Northeastern Region,65.4735997,-17.4433339,
2740,ISL,Southern Region,64.1292448,-18.7121704,623
2737,ISL,Southern Peninsula,63.9415014,-22.2018627,
2023,ISL,Northwestern Region,65.4622189,-19.8471016,
546,ISL,Capital Region,64.1727138,-21.5667575,
3135,ISL,Westfjords,65.9082049,-21.8078883,
2011,ISR,Northern District,32.711204,35.30227,137
1242,ISR,Jerusalem District,31.7428254,35.064069,347.5
2861,ISR,Tel Aviv,32.0852997,34.7818064,29
1082,ISR,Haifa,32.8191218,34.9983856,54
1210,ITA,Isole,44.4457164,8.1318755,318
2763,ITA,Sud,45.3895321,10.9818382,358
1956,ITA,Nord-Est,45.4892903,11.048077,293
1959,ITA,Nord-Ovest,45.477417,10.9736252,399
598,ITA,Centro,45.0688914,7.6823806,304
2229,JAM,Portland,18.1268206,-76.5374012,296
2454,JAM,Saint Ann,18.32993,-77.2541816,536
2456,JAM,Saint Catherine,18.0471737,-77.0333852,173
2933,JAM,Trelawny,18.3682128,-77.6043615,299
1393,JAM,Kingston,17.9712148,-76.7928128,9.5
1091,JAM,Hanover,18.3850653,-78.130993,127
669,JAM,Clarendon,17.9518525,-77.2719277,120
1661,JAM,Manchester,18.0499257,-77.5110143,541
3136,JAM,Westmoreland,18.2104026,-77.9793211,87
2459,JAM,Saint Elizabeth,18.053845,-77.7828249,140
149,JOR,Amman,31.9515694,35.9239625,738
1615,JOR,Ma'an,30.2,35.7333329,876
1241,JOR,Jerash,32.278448,35.8896803,560.5
1320,JOR,Karak,31.1257036,35.824704,846
1199,JOR,Irbid,32.4010093,35.5607928,442
1621,JOR,Madaba,31.7165941,35.7943856,385.5
306,JOR,Balqa,32.4010093,35.5607928,-110
194,JOR,Aqaba,29.5266483,35.0075433,854
82,JOR,Ajloun,32.3323294,35.7520522,748
2810,JOR,Tafilah,30.833333,35.5999999,876
1630,JOR,Mafraq,32.5386102,38.1307328,763
3203,JOR,Zarqa,32.0668425,36.0885771,580
2921,JPN,Tottori Prefecture,35.3555075,133.8678525,281.5
1171,JPN,Ibaraki,36.2869536,140.4703384,31
2092,JPN,Osaka Prefecture,34.6198813,135.490357,31
2922,JPN,Toyama,36.6468015,137.2183531,363.5
1860,JPN,Nagasaki Prefecture,33.1154683,129.7874339,63
860,JPN,Ehime Prefecture,33.6013646,132.8185275,279
2067,JPN,Okinawa Prefecture,26.5707754,128.0255901,29
1754,JPN,Mie Prefecture,34.7339685,136.5154489,203.5
1056,JPN,Gunma,36.52198,139.033483,728.5
1450,JPN,Kumamoto,32.6450475,130.6341345,279
2447,JPN,Saga Prefecture,33.2185408,130.1296585,89.5
1159,JPN,Hyogo Prefecture,34.914934,134.860666,206
1771,JPN,Miyazaki Prefecture,32.097681,131.294542,315
1138,JPN,Hokkaido,43.4519831,142.8197834,215
1303,JPN,Kanagawa,35.4342935,139.374753,73
2509,JPN,Saitama,35.9754168,139.4160114,57
2910,JPN,Tokyo,35.6768601,139.7638947,84
1132,JPN,Hiroshima,34.3917241,132.4517589,370
2909,JPN,Tokushima Prefecture,33.9196418,134.2509634,369
2906,JPN,Tochigi,36.6782167,139.8096549,291
1409,JPN,Kochi Prefecture,33.6569018,133.5606241,372
1770,JPN,Miyagi,38.3880155,140.9761025,114.5
189,JPN,Aomori,40.886943,140.590121,126
1859,JPN,Nagano,36.1143945,138.0319015,1072
1470,JPN,Kyoto Prefecture,35.242552,135.454601,231
2634,JPN,Shizuoka,34.9332488,138.0955398,342.5
1283,JPN,Kagoshima Prefecture,31.521587,130.5474077,143
2629,JPN,Shiga,35.247154,136.109385,182.5
3162,JPN,Yamanashi,35.6399328,138.6380495,958
941,JPN,Fukushima,37.760777,140.4745807,500
940,JPN,Fukuoka Prefecture,33.6251241,130.6180016,56
939,JPN,Fukui Prefecture,35.9263502,136.6068127,218
1218,JPN,Iwate,39.5713763,141.4253574,388
1936,JPN,Niigata,37.6452283,138.7669125,234
3090,JPN,Wakayama Prefecture,33.8070292,135.5930743,272.5
629,JPN,Chiba,35.549399,140.2647303,29
1281,JPN,Kagawa Prefecture,34.2480104,134.0586579,68.5
992,JPN,Gifu Prefecture,35.7867449,137.0460777,684
1204,JPN,Ishikawa Prefecture,36.9890574,136.8162839,129
71,JPN,Aichi Prefecture,34.9991645,137.254574,59
3159,JPN,Yamagata,38.4746705,140.083237,375
2630,JPN,Shimane,34.9418212,132.537439,236
1885,JPN,Nara Prefecture,34.2963089,135.8816819,508
2066,JPN,Okayama Prefecture,34.8581334,133.7759256,299
2065,JPN,Oita,33.2393864,131.6096524,265.5
3160,JPN,Yamaguchi,34.2379614,131.5873845,182
84,JPN,Akita,39.6898802,140.342608,217
1427,KAZ,Kostanay Region,52.0615626,62.9372689,196
226,KAZ,Astana,51.1159933,71.4677059,351
87,KAZ,Aktobe Region,48.2552772,59.4499172,189
3111,KAZ,West Kazakhstan Region,49.5568479,50.2227409,13
135,KAZ,Almaty,43.2363924,76.9457275,919.5
85,KAZ,Akmola Region,51.8742347,69.8582132,321
1986,KAZ,North Kazakhstan Region,53.9797171,69.0450902,141
1473,KAZ,Kyzylorda Region,45.2058853,63.9155202,99
843,KAZ,East Kazakhstan Region,49.097376,84.7657817,627
2717,KAZ,South Kazakhstan Region,42.3210933,69.5902359,258
1232,KAZ,Jambyl Region,44.4168463,72.134166,423
1666,KAZ,Mangystau Region,43.7362452,53.1681252,111
2145,KAZ,Pavlodar Region,51.8111545,76.4285287,135
1319,KAZ,Karaganda Region,49.1767322,74.1811272,468
241,KAZ,Atyrau Region,47.6605827,50.806203,-16
136,KAZ,Almaty Region,43.6136955,77.1358136,506
3116,KEN,West Pokot,1.8798608,35.210613,1372.5
1402,KEN,Kisii,-0.7389425,34.7539855,1746
1403,KEN,Kisumu,-0.1029109,34.7541761,1184
2955,KEN,Turkana,3.5258945,36.0742949,618
2527,KEN,Samburu,1.5394463,36.942166,1135
1755,KEN,Migori,-1.0192237,34.3095427,1354
1385,KEN,Kiambu,-1.036395,36.8431312,1884
1389,KEN,Kilifi,-3.1507392,39.6750716,155
1404,KEN,Kitui,-1.5642219,38.3728116,574
1396,KEN,Kirinyaga,-0.468878,37.3027681,1446
1780,KEN,Mombasa,-4.05052,39.667169,24
1646,KEN,Makueni,-2.257093,37.8771715,1023
1518,KEN,Lamu,-2.2675396,40.9010641,22
1742,KEN,Meru,0.2254509,37.7772624,1295
2640,KEN,Siaya,-0.0604013,34.200135,1198
2926,KEN,Trans Nzoia,1.0454582,34.979044,1894
1888,KEN,Narok,-1.2779366,35.4774228,1890
1870,KEN,Nakuru,-0.2802724,36.0712048,2036
2967,KEN,Uasin Gishu,0.4771938,35.3050597,2140
2041,KEN,Nyeri,-0.4192962,36.9517005,2112
1462,KEN,Kwale,-4.1836067,39.105095,241
2039,KEN,Nyandarua,-0.3917064,36.4977397,2446
2816,KEN,Taita Taveta,-3.4178355,38.3670676,707
1663,KEN,Mandera,3.2285332,40.7056153,553
1861,KEN,Nairobi,-1.3026148,36.828842,1632
1693,KEN,Marsabit,2.8579583,37.7154892,557
1511,KEN,Laikipia,0.2858452,36.8257711,1858
1835,KEN,Murang'a,-0.8317087,37.0049216,1583
3089,KEN,Wajir,1.9235406,40.0274064,283
1881,KEN,Nandi,0.2253933,35.1244929,1951
3057,KEN,Vihiga,0.0819284,34.7084197,1549
2877,KEN,Tharaka,-0.3,38.0166,771
2038,KEN,Nyamira,-0.6517907,34.934167,1899
2831,KEN,Tana River,-1.5365119,39.5508374,204
1619,KEN,Machakos,-1.2790047,37.3952698,1289
1358,KEN,Kericho,-0.3209968,35.2261276,2002
471,KEN,Bungoma,0.7829245,34.7191681,1651
328,KEN,Baringo,0.71401,36.0172739,1223
481,KEN,Busia,0.3712048,34.2647952,1207
966,KEN,Garissa,-0.5236333,40.3564053,129
1288,KEN,Kakamega,0.4957104,34.8015489,1499
874,KEN,Embu,-0.5359479,37.6652884,1115
1287,KEN,Kajiado,-2.121717,36.786255,1261
421,KEN,Bomet,-0.7196054,35.2399625,1922
1205,KEN,Isiolo,1.0060601,38.7478954,347
873,KEN,Elgeyo-Marakwet,0.7422192,35.5618083,2320
1140,KEN,Homa Bay,-0.5639601,34.3187819,1199
1212,KGZ,Issyk-Kul Region,42.0614481,78.1619972,3161
1889,KGZ,Naryn Region,41.3670658,75.9931838,3088
2823,KGZ,Talas Region,42.4406777,72.1408556,2152
1227,KGZ,Jalal-Abad Region,41.5107353,73.2283479,1964
2093,KGZ,Osh Region,40.1621814,73.3667068,2938.5
339,KGZ,Batken Region,39.8661193,71.5761465,2027
657,KGZ,Chuy Region,42.5550236,74.621991,2211
1302,KHM,Kampot,10.6314754,104.132637,46
1785,KHM,Mondulkiri,12.7396075,107.0087987,177
1301,KHM,Kampong Thom,12.6687923,104.8879197,31
1411,KHM,Koh Kong,11.6813417,103.0258043,196
2331,KHM,Ratanakiri Province,,,160
2122,KHM,Pailin,12.8905328,102.6294604,173
342,KHM,Battambang,12.9256791,103.2317136,28
320,KHM,Bantey Meanchey,13.7989147,102.8862666,24
1441,KHM,Kratie,12.6783017,106.0581733,71
1306,KHM,Kandal,11.3962625,105.0207869,7
2179,KHM,Phnom Penh,11.5730391,104.857807,13
1299,KHM,Kampong Chhnang,12.1382025,104.3354098,27
2238,KHM,Preah Sihanouk,10.6220485,103.5223365,32
2053,KHM,Oddar Meanchey,14.1585631,103.782796,71
2644,KHM,Siem Reap,13.3617562,103.8590321,31
2858,KHM,Tbong Khmum,11.9505744,105.8244541,40
2239,KHM,Preah Vihear,13.7462982,104.97403,92
2778,KHM,Svay Rieng,11.1950081,105.7967967,6
2757,KHM,Stung Treng,13.852468,106.0889849,96
2277,KHM,Pursat,12.4662592,103.742683,139
1298,KHM,Kampong Cham,12.1174857,105.2080022,18
2242,KHM,Prey Veng,11.3659597,105.4557277,9
1354,KHM,Kep,10.4021539,104.2650618,10
1300,KHM,Kampong Speu,11.5775368,104.2714023,92
2821,KHM,Takeo,10.9358547,104.7796413,7
2180,KIR,Phoenix Islands,-4.4530439,-171.2468814,0
1556,KIR,Line Islands,1.8709602,-157.4351585,0
994,KIR,Gilbert Islands,-1.2394556,175.2969455,0
2936,KNA,Trinity Palmetto Point,17.3145143,-62.7685145,248
2464,KNA,Saint George Basseterre,17.2391544,-62.6424082,6.5
2508,KNA,Saint Thomas Middle Island,17.3431264,-62.8107869,254
2507,KNA,Saint Thomas Lowland,17.1609274,-62.6103387,65
2501,KNA,Saint Peter Basseterre,17.3255653,-62.7217779,105
2465,KNA,Saint George Gingerland,17.1321059,-62.5600673,123
2468,KNA,Saint James Windward,17.1765572,-62.5720992,97
2455,KNA,Saint Anne Sandy Point,17.3694829,-62.8370586,47
2474,KNA,Saint John Capisterre,17.3872567,-62.7992132,101.5
2475,KNA,Saint John Figtree,17.1130194,-62.5997933,67
649,KNA,Christ Church Nichola Town,17.3619804,-62.7686912,195
2489,KNA,Saint Mary Cayon,17.3477534,-62.7386621,85
2496,KNA,Saint Paul Charlestown,17.139871,-62.61629,98
2495,KNA,Saint Paul Capisterre,17.3949059,-62.835829,52.5
726,KOR,Daegu,,,101.5
963,KOR,Gangwon,,,460
2707,KOR,South Chungcheong,,,60
1980,KOR,North Gyeongsang,,,232
2975,KOR,Ulsan,,,117
1063,KOR,Gyeonggi,,,95
2613,KOR,Seoul,,,37
1983,KOR,North Jeolla,,,192
1237,KOR,Jeju,,,162.5
2714,KOR,South Jeolla,,,95
479,KOR,Busan,,,69
1189,KOR,Incheon,,,12
1061,KOR,Gwangju,,,54
2608,KOR,Sejong,,,100
1975,KOR,North Chungcheong,,,233
727,KOR,Daejeon,,,87
2711,KOR,South Gyeongsang,,,153
1826,KWT,Mubarak Al-Kabeer,29.2325893,48.1192215,47
914,KWT,Farwaniya,29.2482539,47.9136755,40.5
89,KWT,Al Asimah,29.3796532,47.9734174,3
1112,KWT,Hawalli,29.3236609,48.1153148,19.5
70,KWT,Ahmadi,28.8538571,48.1652377,92
1225,KWT,Jahra,29.3655294,47.2801569,121
417,LAO,Bolikhamsai,18.5806594,104.1491594,558
3154,LAO,Xiangkhouang,19.4180025,103.3557599,1137
2108,LAO,Oudomxay,20.2386431,101.7536598,861
2181,LAO,Phongsaly,21.6767816,102.2773177,928
1145,LAO,Houaphan,20.2354748,103.6203387,1024
3054,LAO,Vientiane,17.9640988,102.6133707,371
3055,LAO,Vientiane Capital,17.9640988,102.6133707,179
1587,LAO,Luang Prabang,19.8887438,102.135898,773
3148,LAO,Xaignabouli,19.2494811,101.7228286,629
237,LAO,Attapeu,14.79073,107.1008318,362
2518,LAO,Salavan,15.87128,106.3389565,316
415,LAO,Bokeo,20.317445,100.3958112,644
1368,LAO,Khammouane,17.5842055,105.2471325,347
1586,LAO,Luang Namtha,20.933004,101.0586737,867
3150,LAO,Xekong,15.8660419,106.9637782,927.5
2597,LAO,Savannakhet,16.5001958,105.7155946,194
609,LAO,Champasak,14.8828473,105.8420794,156
3149,LAO,Xaisomboun,18.8631725,103.0344783,825
38,LBN,Aakkâr,34.5555009,36.2016453,443
381,LBN,Beyrouth,33.8892265,35.5025585,8
1540,LBN,Liban-Nord,34.29,36.092,769
281,LBN,Baalbek-Hermel,34.168333,36.3134617,1335
489,LBN,Béqaa,33.6746204,35.8333757,1094
1362,LBN,Keserwan-Jbeil,34.1526692,35.8971253,1176.5
1792,LBN,Mont-Liban,33.737305,35.5998898,726
1856,LBN,Nabatîyé,33.3812029,35.4825346,582
1541,LBN,Liban-Sud,33.2775501,35.2497304,246
2389,LBR,River Gee,5.2653903,-7.8856203,189
1684,LBR,Margibi,6.6053676,-10.1758429,107
1799,LBR,Montserrado,6.4095537,-10.6059403,52
1019,LBR,Grand Bassa,6.1640621,-9.895669,119
972,LBR,Gbarpolu,7.2681564,-10.3814771,321
1020,LBR,Grand Cape Mount,7.0496206,-11.129843,92
1023,LBR,Grand Gedeh,5.8161533,-8.0995537,226
423,LBR,Bong,6.9622195,-9.7134459,245
2392,LBR,Rivercess,5.9087331,-9.3938267,125
422,LBR,Bomi,6.7177856,-10.7881766,55
2658,LBR,Sinoe,5.3232693,-8.8435955,114
1564,LBR,Lofa,7.8824046,-9.9760297,467
1939,LBR,Nimba,6.8088813,-8.7461448,265
1024,LBR,Grand Kru,4.84932,-8.3308845,54
93,LBY,Al Butnan,30.1782873,24.0530924,118
981,LBY,Ghadamis,30.1258404,9.4900658,576
102,LBY,Al Kufrah,23.3323776,22.0840331,497
257,LBY,Az Zawiyah,32.3787032,12.5214934,101
108,LBY,Al Qubbah,32.7630561,22.2417527,153
154,LBY,An Nuqat al Khams,32.7177153,11.9896415,35
1772,LBY,Mizdah,30.6389674,13.5866454,598
989,LBY,Ghat,26.0198133,10.4339911,628
2776,LBY,Surt,31.2059625,16.5836206,199
1767,LBY,Misratah,32.3745923,15.0905803,163
2818,LBY,Tajura' wa an Nawahi al Arba,,,93
1837,LBY,Murzuq,24.5351182,15.2592288,532
367,LBY,Benghazi,32.1200168,20.0812174,68
99,LBY,Al Jifarah,32.5587916,13.0707024,150
100,LBY,Al Jufrah,28.0055724,16.7430292,437
107,LBY,Al Marqab,32.4071058,13.8621903,209
222,LBY,Ash Shati',27.6023172,12.8637627,527
81,LBY,Ajdabiya,30.7549616,20.2233582,112
96,LBY,Al Jabal al Akhdar,32.4874119,21.7089729,267
106,LBY,Al Marj,31.9108728,21.1477877,243
2442,LBY,Sabha,27.0364864,14.4290398,464
3087,LBY,Wadi al Hayaa,26.4233369,12.7183638,533
525,LCA,Canaries,13.8950698,-61.0288214,238
560,LCA,Castries,14.0095966,-60.9902359,89
1035,LCA,Gros Islet,14.0801333,-60.9524988,51
1498,LCA,Laborie,13.7896386,-61.0048823,188
1749,LCA,Micoud,13.8267684,-60.9428046,138.5
183,LCA,Anse la Raya,,,123.5
755,LCA,Dennery,13.9235587,-60.9248376,154.5
3056,LCA,Vieux Fort,13.7729692,-60.9579939,73.5
2695,LCA,Soufrière,13.8522266,-61.0238291,215
3015,LIE,Vaduz,47.1392862,9.5227962,773.5
2600,LIE,Schaan,47.1663397,9.510312,1439
961,LIE,Gamprin,47.2190937,9.5102476,438
2602,LIE,Schellenberg,47.2312022,9.5458021,438
889,LIE,Eschen,47.2126274,9.5233202,441
1718,LIE,Mauren,47.2196512,9.5418065,491
310,LIE,Balzers,47.0688822,9.506159,952
2410,LIE,Ruggell,47.2397575,9.5262871,433
2935,LIE,Triesenberg,47.1186181,9.5433663,1478
2934,LIE,Triesen,47.106994,9.5274876,1321
2197,LIE,Planken,47.1858848,9.5452211,1234
1998,LKA,North Western Province,7.9745867,79.9720053,59
1974,LKA,North Central Province,8.2826967,80.4848708,90
3002,LKA,Uva Province,6.9609465,81.2394711,148
2441,LKA,Sabaragamuwa Province,6.8124018,80.3354764,242
2875,LSO,Thaba-Tseka District,-29.5699207,28.5938214,2468.5
1779,LSO,Mokhotlong District,-29.2190697,29.0351369,2774
2285,LSO,Qacha's Nek District,-29.9656502,28.7380611,2240
1629,LSO,Mafeteng District,-29.7893049,27.4423193,1674
2311,LSO,Quthing District,-30.3601252,27.9855738,2085
1701,LSO,Maseru District,-29.5816942,27.8243208,2016
1775,LSO,Mohale's Hoek District,-30.0696842,27.8038609,1830
